hr,red,datetime
3199,2021,2023-11-01 14:39:02.189518
3199,2021,2023-11-01 14:39:02.269793
3200,2019,2023-11-01 14:39:02.357673
3200,2019,2023-11-01 14:39:02.430151
3200,2019,2023-11-01 14:39:02.510689
3200,2019,2023-11-01 14:39:02.591056
3200,2019,2023-11-01 14:39:02.661046
3200,2019,2023-11-01 14:39:02.731791
3200,2019,2023-11-01 14:39:02.812061
3200,2019,2023-11-01 14:39:02.896005
3200,2019,2023-11-01 14:39:02.972305
3200,2019,2023-11-01 14:39:03.042989
3200,2019,2023-11-01 14:39:03.113364
3200,2018,2023-11-01 14:39:03.220863
3201,2018,2023-11-01 14:39:03.294057
3201,2018,2023-11-01 14:39:03.384190
3200,2018,2023-11-01 14:39:03.464625
3200,2018,2023-11-01 14:39:03.554685
3200,2018,2023-11-01 14:39:03.635313
3201,2018,2023-11-01 14:39:03.725623
3201,2018,2023-11-01 14:39:03.815878
3201,2018,2023-11-01 14:39:03.896166
3201,2019,2023-11-01 14:39:03.996801
3200,2015,2023-11-01 14:39:04.088327
3200,2015,2023-11-01 14:39:04.177420
3200,2014,2023-11-01 14:39:04.277653
3199,2013,2023-11-01 14:39:04.367664
3200,2013,2023-11-01 14:39:04.457649
3200,2013,2023-11-01 14:39:04.548465
3200,2013,2023-11-01 14:39:04.648535
3200,2013,2023-11-01 14:39:04.738674
3200,2013,2023-11-01 14:39:04.839339
3200,2010,2023-11-01 14:39:04.939576
3200,2010,2023-11-01 14:39:05.039760
3200,2010,2023-11-01 14:39:05.129914
3201,2010,2023-11-01 14:39:05.230492
3201,2010,2023-11-01 14:39:05.320793
3201,2009,2023-11-01 14:39:05.411449
3202,2010,2023-11-01 14:39:05.511629
3202,2010,2023-11-01 14:39:05.601829
3202,2006,2023-11-01 14:39:05.702046
3202,2006,2023-11-01 14:39:05.802200
3202,2006,2023-11-01 14:39:05.902833
3202,2006,2023-11-01 14:39:06.013077
3203,2006,2023-11-01 14:39:06.113268
3203,2006,2023-11-01 14:39:06.223843
3203,2006,2023-11-01 14:39:06.324105
3203,2005,2023-11-01 14:39:06.424305
3204,2000,2023-11-01 14:39:06.534443
3204,2000,2023-11-01 14:39:06.645954
3204,1999,2023-11-01 14:39:06.755378
3204,1999,2023-11-01 14:39:06.865607
3203,1999,2023-11-01 14:39:06.976127
3203,1999,2023-11-01 14:39:07.086381
3202,1998,2023-11-01 14:39:07.186587
3203,1993,2023-11-01 14:39:07.286731
3203,1993,2023-11-01 14:39:07.397326
3203,1993,2023-11-01 14:39:07.507676
3203,1993,2023-11-01 14:39:07.607799
3203,1993,2023-11-01 14:39:07.708355
3203,1993,2023-11-01 14:39:07.808646
3204,1993,2023-11-01 14:39:07.918933
3204,1992,2023-11-01 14:39:08.019056
3206,1991,2023-11-01 14:39:08.119609
3206,1991,2023-11-01 14:39:08.229931
3206,1991,2023-11-01 14:39:08.340075
3207,1991,2023-11-01 14:39:08.450481
3209,1985,2023-11-01 14:39:09.768995
3209,1985,2023-11-01 14:39:09.861189
3209,1985,2023-11-01 14:39:09.985433
3209,1985,2023-11-01 14:39:10.091994
3209,1984,2023-11-01 14:39:10.202198
3210,1984,2023-11-01 14:39:10.322377
3210,1984,2023-11-01 14:39:10.433676
3210,1984,2023-11-01 14:39:10.543576
3210,1984,2023-11-01 14:39:10.644306
3210,1984,2023-11-01 14:39:10.798437
3210,1984,2023-11-01 14:39:10.858609
3210,1984,2023-11-01 14:39:10.908703
3211,1982,2023-11-01 14:39:10.971369
3211,1982,2023-11-01 14:39:11.029365
3210,1982,2023-11-01 14:39:11.079741
3211,1982,2023-11-01 14:39:11.129872
3211,1982,2023-11-01 14:39:11.190436
3211,1982,2023-11-01 14:39:11.251260
3211,1982,2023-11-01 14:39:11.300923
3211,1982,2023-11-01 14:39:11.361504
3211,1982,2023-11-01 14:39:11.421693
3211,1982,2023-11-01 14:39:11.482003
3211,1981,2023-11-01 14:39:11.542147
3211,1981,2023-11-01 14:39:11.602715
3210,1981,2023-11-01 14:39:11.663857
3210,1981,2023-11-01 14:39:11.793225
3210,1981,2023-11-01 14:39:11.853891
3209,1980,2023-11-01 14:39:11.914944
3209,1980,2023-11-01 14:39:11.975141
3209,1980,2023-11-01 14:39:12.034431
3209,1980,2023-11-01 14:39:12.095006
3209,1980,2023-11-01 14:39:12.155236
3209,1980,2023-11-01 14:39:12.225480
3209,1980,2023-11-01 14:39:12.309584
3209,1980,2023-11-01 14:39:12.376417
3209,1980,2023-11-01 14:39:12.446545
3209,1980,2023-11-01 14:39:12.526756
3209,1980,2023-11-01 14:39:12.607270
3209,1980,2023-11-01 14:39:12.677601
3209,1980,2023-11-01 14:39:12.747789
3207,1980,2023-11-01 14:39:12.828331
3207,1980,2023-11-01 14:39:12.898775
3207,1980,2023-11-01 14:39:12.968847
3206,1980,2023-11-01 14:39:13.048969
3207,1980,2023-11-01 14:39:13.119574
3206,1980,2023-11-01 14:39:13.200662
3207,1980,2023-11-01 14:39:13.280084
3206,1980,2023-11-01 14:39:13.360623
3206,1980,2023-11-01 14:39:13.430944
3206,1980,2023-11-01 14:39:13.501540
3206,1980,2023-11-01 14:39:13.581312
3207,1980,2023-11-01 14:39:13.651816
3206,1981,2023-11-01 14:39:13.722053
3206,1981,2023-11-01 14:39:13.813110
3206,1981,2023-11-01 14:39:13.892957
3206,1981,2023-11-01 14:39:13.973165
3206,1981,2023-11-01 14:39:14.053360
3206,1981,2023-11-01 14:39:14.133592
3206,1981,2023-11-01 14:39:14.224936
3206,1981,2023-11-01 14:39:14.314486
3206,1981,2023-11-01 14:39:14.404657
3206,1981,2023-11-01 14:39:14.485180
3207,1981,2023-11-01 14:39:14.565459
3206,1981,2023-11-01 14:39:14.655623
3207,1981,2023-11-01 14:39:14.736476
3207,1981,2023-11-01 14:39:14.820050
3207,1981,2023-11-01 14:39:14.896798
3207,1981,2023-11-01 14:39:14.986971
3207,1981,2023-11-01 14:39:15.067479
3207,1981,2023-11-01 14:39:15.167656
3207,1981,2023-11-01 14:39:15.257682
3207,1979,2023-11-01 14:39:15.368453
3207,1979,2023-11-01 14:39:15.468504
3207,1980,2023-11-01 14:39:15.549032
3207,1980,2023-11-01 14:39:15.638757
3207,1979,2023-11-01 14:39:15.729327
3207,1980,2023-11-01 14:39:15.829605
3207,1979,2023-11-01 14:39:15.919881
3207,1979,2023-11-01 14:39:16.020440
3207,1980,2023-11-01 14:39:16.110666
3205,1980,2023-11-01 14:39:16.200876
3205,1980,2023-11-01 14:39:16.291040
3206,1980,2023-11-01 14:39:16.381605
3206,1980,2023-11-01 14:39:16.482196
3206,1980,2023-11-01 14:39:16.582832
3206,1980,2023-11-01 14:39:16.683751
3206,1980,2023-11-01 14:39:16.783885
3206,1980,2023-11-01 14:39:16.893190
3202,1978,2023-11-01 14:39:16.994614
3202,1978,2023-11-01 14:39:17.103858
3202,1978,2023-11-01 14:39:17.214234
3202,1978,2023-11-01 14:39:17.314384
3201,1978,2023-11-01 14:39:17.424982
3201,1978,2023-11-01 14:39:17.528815
3201,1978,2023-11-01 14:39:17.635519
3201,1978,2023-11-01 14:39:17.735630
3192,1977,2023-11-01 14:39:17.836341
3192,1977,2023-11-01 14:39:17.936519
3192,1977,2023-11-01 14:39:18.036757
3192,1977,2023-11-01 14:39:18.147224
3191,1977,2023-11-01 14:39:18.257511
3192,1977,2023-11-01 14:39:18.367724
3192,1977,2023-11-01 14:39:18.467893
3195,1979,2023-11-01 14:39:18.580419
3195,1979,2023-11-01 14:39:18.688803
