hr,red,datetime
166,142,2023-11-01 14:45:13.631385
166,142,2023-11-01 14:45:13.700942
166,143,2023-11-01 14:45:13.771473
166,142,2023-11-01 14:45:13.851591
166,142,2023-11-01 14:45:13.921936
166,142,2023-11-01 14:45:14.002146
166,142,2023-11-01 14:45:14.082656
166,143,2023-11-01 14:45:14.162904
166,143,2023-11-01 14:45:14.243539
166,143,2023-11-01 14:45:14.323885
166,143,2023-11-01 14:45:14.403961
166,143,2023-11-01 14:45:14.484116
166,143,2023-11-01 14:45:14.565462
166,143,2023-11-01 14:45:14.655623
166,142,2023-11-01 14:45:14.745121
166,143,2023-11-01 14:45:14.825367
166,142,2023-11-01 14:45:14.909335
166,143,2023-11-01 14:45:15.006235
166,142,2023-11-01 14:45:15.086235
165,143,2023-11-01 14:45:15.176838
166,142,2023-11-01 14:45:15.267530
166,143,2023-11-01 14:45:15.357297
166,143,2023-11-01 14:45:15.447308
165,142,2023-11-01 14:45:15.537303
166,143,2023-11-01 14:45:15.628094
166,143,2023-11-01 14:45:15.731854
166,143,2023-11-01 14:45:15.828293
166,143,2023-11-01 14:45:15.918984
166,143,2023-11-01 14:45:16.009180
166,143,2023-11-01 14:45:16.099419
166,143,2023-11-01 14:45:16.190190
166,143,2023-11-01 14:45:16.280085
166,143,2023-11-01 14:45:16.380343
166,143,2023-11-01 14:45:16.480537
166,143,2023-11-01 14:45:16.570685
166,142,2023-11-01 14:45:16.661242
166,143,2023-11-01 14:45:16.761502
166,143,2023-11-01 14:45:16.861698
166,143,2023-11-01 14:45:16.962270
166,142,2023-11-01 14:45:17.072594
165,142,2023-11-01 14:45:17.182864
166,142,2023-11-01 14:45:17.292919
166,143,2023-11-01 14:45:17.393456
166,143,2023-11-01 14:45:17.503729
166,143,2023-11-01 14:45:17.603941
166,143,2023-11-01 14:45:17.704083
166,143,2023-11-01 14:45:17.804646
166,143,2023-11-01 14:45:17.914931
166,143,2023-11-01 14:45:18.025231
166,143,2023-11-01 14:45:18.141026
166,142,2023-11-01 14:45:18.255948
166,142,2023-11-01 14:45:18.356165
166,143,2023-11-01 14:45:18.466323
166,142,2023-11-01 14:45:18.566882
166,143,2023-11-01 14:45:18.667143
166,143,2023-11-01 14:45:18.767368
166,143,2023-11-01 14:45:18.877559
167,143,2023-11-01 14:45:18.988021
167,143,2023-11-01 14:45:19.088353
167,143,2023-11-01 14:45:19.198648
167,143,2023-11-01 14:45:19.299124
167,143,2023-11-01 14:45:19.409358
167,143,2023-11-01 14:45:19.509585
167,143,2023-11-01 14:45:19.619720
167,144,2023-11-01 14:45:19.740256
167,143,2023-11-01 14:45:19.860539
167,143,2023-11-01 14:45:19.970608
167,144,2023-11-01 14:45:21.198356
167,144,2023-11-01 14:45:21.301439
167,144,2023-11-01 14:45:21.401720
167,144,2023-11-01 14:45:21.501951
167,144,2023-11-01 14:45:21.602513
167,144,2023-11-01 14:45:21.702771
167,144,2023-11-01 14:45:21.803315
167,144,2023-11-01 14:45:21.903129
167,143,2023-11-01 14:45:22.048130
167,144,2023-11-01 14:45:22.098193
167,144,2023-11-01 14:45:22.148408
166,143,2023-11-01 14:45:22.208935
167,144,2023-11-01 14:45:22.269188
166,143,2023-11-01 14:45:22.319420
167,143,2023-11-01 14:45:22.389576
167,143,2023-11-01 14:45:22.440397
167,143,2023-11-01 14:45:22.500385
166,143,2023-11-01 14:45:22.560593
167,143,2023-11-01 14:45:22.620736
167,143,2023-11-01 14:45:22.691423
166,143,2023-11-01 14:45:22.759395
166,143,2023-11-01 14:45:22.831781
166,143,2023-11-01 14:45:22.892325
166,143,2023-11-01 14:45:22.953184
166,143,2023-11-01 14:45:23.012860
166,143,2023-11-01 14:45:23.072939
166,143,2023-11-01 14:45:23.133483
166,143,2023-11-01 14:45:23.254064
166,143,2023-11-01 14:45:23.313996
166,143,2023-11-01 14:45:23.374118
166,143,2023-11-01 14:45:23.434659
166,143,2023-11-01 14:45:23.504931
166,143,2023-11-01 14:45:23.574993
165,142,2023-11-01 14:45:23.663091
165,142,2023-11-01 14:45:23.725994
165,142,2023-11-01 14:45:23.806192
165,142,2023-11-01 14:45:23.877042
165,142,2023-11-01 14:45:23.956860
165,142,2023-11-01 14:45:24.027231
165,142,2023-11-01 14:45:24.107367
165,142,2023-11-01 14:45:24.187600
165,142,2023-11-01 14:45:24.268080
165,143,2023-11-01 14:45:24.338332
165,142,2023-11-01 14:45:24.418603
166,143,2023-11-01 14:45:24.526303
166,143,2023-11-01 14:45:24.602931
166,143,2023-11-01 14:45:24.679651
166,143,2023-11-01 14:45:24.759782
166,143,2023-11-01 14:45:24.830301
166,143,2023-11-01 14:45:24.901313
166,143,2023-11-01 14:45:24.970809
166,143,2023-11-01 14:45:25.040936
166,143,2023-11-01 14:45:25.121480
166,143,2023-11-01 14:45:25.202475
166,143,2023-11-01 14:45:25.282001
166,143,2023-11-01 14:45:25.352545
166,143,2023-11-01 14:45:25.422579
166,143,2023-11-01 14:45:25.502991
166,143,2023-11-01 14:45:25.573177
166,143,2023-11-01 14:45:25.653698
166,143,2023-11-01 14:45:25.743939
166,143,2023-11-01 14:45:25.826725
166,143,2023-11-01 14:45:25.904302
166,143,2023-11-01 14:45:25.984874
165,143,2023-11-01 14:45:26.075269
166,143,2023-11-01 14:45:26.165492
166,144,2023-11-01 14:45:26.255944
