hr,red,datetime
3432,2426,2023-10-31 10:57:11.826749
3439,2427,2023-10-31 10:57:11.908250
3441,2428,2023-10-31 10:57:11.997725
3443,2430,2023-10-31 10:57:12.077830
3447,2434,2023-10-31 10:57:12.148374
3452,2438,2023-10-31 10:57:12.219408
3456,2441,2023-10-31 10:57:12.288877
3460,2444,2023-10-31 10:57:12.369021
3462,2446,2023-10-31 10:57:12.449629
3463,2447,2023-10-31 10:57:12.530313
3464,2448,2023-10-31 10:57:12.610103
3464,2449,2023-10-31 10:57:12.690657
3455,2441,2023-10-31 10:57:12.770914
3455,2440,2023-10-31 10:57:12.840949
3455,2440,2023-10-31 10:57:12.921342
3455,2440,2023-10-31 10:57:12.991898
3456,2441,2023-10-31 10:57:13.072226
3457,2441,2023-10-31 10:57:13.142864
3456,2441,2023-10-31 10:57:13.212912
3455,2440,2023-10-31 10:57:13.293187
3454,2439,2023-10-31 10:57:13.383403
3452,2438,2023-10-31 10:57:13.477581
3451,2437,2023-10-31 10:57:13.563857
3406,2400,2023-10-31 10:57:13.644776
3449,2435,2023-10-31 10:57:13.724667
3412,2404,2023-10-31 10:57:13.815229
3414,2407,2023-10-31 10:57:13.905400
3416,2408,2023-10-31 10:57:13.995439
3419,2410,2023-10-31 10:57:14.085390
3421,2412,2023-10-31 10:57:14.176242
3422,2413,2023-10-31 10:57:14.266393
3423,2414,2023-10-31 10:57:14.356517
3418,2409,2023-10-31 10:57:14.457059
3418,2409,2023-10-31 10:57:14.547335
3418,2409,2023-10-31 10:57:14.637615
3417,2409,2023-10-31 10:57:14.738162
3417,2408,2023-10-31 10:57:14.828413
3417,2409,2023-10-31 10:57:14.918643
3417,2409,2023-10-31 10:57:15.018889
3417,2409,2023-10-31 10:57:15.109368
3417,2408,2023-10-31 10:57:15.209702
3405,2399,2023-10-31 10:57:15.299863
3406,2399,2023-10-31 10:57:15.391287
3405,2400,2023-10-31 10:57:15.490710
3405,2399,2023-10-31 10:57:15.591473
3404,2398,2023-10-31 10:57:15.681102
3405,2399,2023-10-31 10:57:15.781625
3407,2401,2023-10-31 10:57:15.871981
3408,2401,2023-10-31 10:57:15.972195
3434,2422,2023-10-31 10:57:16.082693
3433,2421,2023-10-31 10:57:16.182960
3430,2420,2023-10-31 10:57:16.293177
3429,2418,2023-10-31 10:57:16.393343
3429,2418,2023-10-31 10:57:16.497502
3429,2419,2023-10-31 10:57:16.594274
3430,2419,2023-10-31 10:57:16.694461
3430,2419,2023-10-31 10:57:16.795001
3428,2419,2023-10-31 10:57:16.905251
3430,2420,2023-10-31 10:57:17.015545
3432,2422,2023-10-31 10:57:17.125626
3436,2425,2023-10-31 10:57:17.237298
3443,2431,2023-10-31 10:57:17.336547
3448,2435,2023-10-31 10:57:17.446477
3451,2438,2023-10-31 10:57:17.557263
3424,2416,2023-10-31 10:57:17.660770
3421,2414,2023-10-31 10:57:17.767724
3417,2410,2023-10-31 10:57:17.878284
3413,2408,2023-10-31 10:57:17.978595
3412,2406,2023-10-31 10:57:18.088796
3413,2407,2023-10-31 10:57:18.198980
3415,2409,2023-10-31 10:57:18.309523
3417,2410,2023-10-31 10:57:18.409795
3406,2403,2023-10-31 10:57:18.530004
3408,2404,2023-10-31 10:57:18.650895
3411,2406,2023-10-31 10:57:18.771986
3414,2408,2023-10-31 10:57:18.881200
3418,2411,2023-10-31 10:57:18.991312
3423,2415,2023-10-31 10:57:19.156267
3378,2380,2023-10-31 10:57:19.226771
3381,2382,2023-10-31 10:57:19.286484
3382,2383,2023-10-31 10:57:19.347055
3382,2383,2023-10-31 10:57:19.417329
3382,2384,2023-10-31 10:57:19.481020
