hr,red,datetime
159,139,2023-11-01 12:33:04.484311
157,139,2023-11-01 12:33:04.554475
157,139,2023-11-01 12:33:04.624963
157,139,2023-11-01 12:33:04.715059
157,139,2023-11-01 12:33:04.795470
157,139,2023-11-01 12:33:04.885635
158,139,2023-11-01 12:33:04.966193
158,139,2023-11-01 12:33:05.056530
160,140,2023-11-01 12:33:05.146944
160,140,2023-11-01 12:33:05.237236
160,140,2023-11-01 12:33:05.318265
160,140,2023-11-01 12:33:05.397711
160,140,2023-11-01 12:33:05.487854
160,140,2023-11-01 12:33:05.568414
160,140,2023-11-01 12:33:05.658793
160,140,2023-11-01 12:33:05.738933
159,140,2023-11-01 12:33:05.830178
158,139,2023-11-01 12:33:05.909789
160,140,2023-11-01 12:33:05.989938
160,140,2023-11-01 12:33:06.070062
160,140,2023-11-01 12:33:06.150812
160,140,2023-11-01 12:33:06.250839
160,140,2023-11-01 12:33:06.340865
160,140,2023-11-01 12:33:06.450912
160,140,2023-11-01 12:33:06.542037
160,140,2023-11-01 12:33:06.631803
160,140,2023-11-01 12:33:06.721734
158,139,2023-11-01 12:33:08.012181
158,139,2023-11-01 12:33:08.092739
157,139,2023-11-01 12:33:08.183491
157,139,2023-11-01 12:33:08.273077
158,139,2023-11-01 12:33:08.363625
158,139,2023-11-01 12:33:08.453901
159,139,2023-11-01 12:33:08.544101
159,139,2023-11-01 12:33:08.634306
159,140,2023-11-01 12:33:08.724801
159,140,2023-11-01 12:33:08.805651
159,139,2023-11-01 12:33:08.895269
160,140,2023-11-01 12:33:08.985825
160,140,2023-11-01 12:33:09.076109
160,140,2023-11-01 12:33:09.166331
159,140,2023-11-01 12:33:09.256467
158,139,2023-11-01 12:33:09.347023
157,139,2023-11-01 12:33:09.437285
157,139,2023-11-01 12:33:09.527461
157,139,2023-11-01 12:33:09.618330
157,139,2023-11-01 12:33:09.708281
160,140,2023-11-01 12:33:09.798485
160,140,2023-11-01 12:33:09.888719
160,140,2023-11-01 12:33:09.989259
160,140,2023-11-01 12:33:10.079513
160,140,2023-11-01 12:33:10.189750
160,140,2023-11-01 12:33:10.290007
160,140,2023-11-01 12:33:10.400443
160,140,2023-11-01 12:33:10.504238
160,140,2023-11-01 12:33:10.600946
160,139,2023-11-01 12:33:10.701113
160,140,2023-11-01 12:33:10.811949
160,140,2023-11-01 12:33:10.921889
160,139,2023-11-01 12:33:11.022120
160,139,2023-11-01 12:33:11.122630
160,139,2023-11-01 12:33:11.232919
160,140,2023-11-01 12:33:11.333133
159,139,2023-11-01 12:33:11.433269
159,139,2023-11-01 12:33:11.543820
159,139,2023-11-01 12:33:11.654093
159,139,2023-11-01 12:33:11.754291
159,139,2023-11-01 12:33:11.854428
159,139,2023-11-01 12:33:11.954976
159,139,2023-11-01 12:33:12.055271
160,139,2023-11-01 12:33:12.173868
159,139,2023-11-01 12:33:12.276392
159,139,2023-11-01 12:33:12.387429
159,139,2023-11-01 12:33:12.496717
159,139,2023-11-01 12:33:12.606530
159,139,2023-11-01 12:33:12.751660
159,139,2023-11-01 12:33:12.801731
159,139,2023-11-01 12:33:12.861875
159,139,2023-11-01 12:33:12.922489
157,139,2023-11-01 12:33:12.996633
157,139,2023-11-01 12:33:13.076560
158,139,2023-11-01 12:33:13.233144
158,139,2023-11-01 12:33:13.293646
158,139,2023-11-01 12:33:13.353952
159,139,2023-11-01 12:33:13.414867
159,139,2023-11-01 12:33:13.484257
159,139,2023-11-01 12:33:13.564796
159,140,2023-11-01 12:33:13.625186
159,140,2023-11-01 12:33:13.685368
159,139,2023-11-01 12:33:13.745859
159,139,2023-11-01 12:33:13.806138
160,139,2023-11-01 12:33:13.880207
160,139,2023-11-01 12:33:13.946576
160,139,2023-11-01 12:33:14.007075
160,140,2023-11-01 12:33:14.077341
160,139,2023-11-01 12:33:14.147563
159,139,2023-11-01 12:33:14.228152
158,139,2023-11-01 12:33:14.298246
158,139,2023-11-01 12:33:14.368494
158,139,2023-11-01 12:33:14.448743
158,139,2023-11-01 12:33:14.519259
159,139,2023-11-01 12:33:14.599538
159,139,2023-11-01 12:33:14.669941
160,139,2023-11-01 12:33:14.763405
160,139,2023-11-01 12:33:14.841098
160,139,2023-11-01 12:33:14.910751
160,139,2023-11-01 12:33:14.980931
160,140,2023-11-01 12:33:15.051738
160,139,2023-11-01 12:33:15.121579
160,139,2023-11-01 12:33:15.191914
160,140,2023-11-01 12:33:15.272129
160,139,2023-11-01 12:33:15.342700
160,139,2023-11-01 12:33:15.422953
160,140,2023-11-01 12:33:15.493191
160,139,2023-11-01 12:33:15.573183
160,139,2023-11-01 12:33:15.653928
160,139,2023-11-01 12:33:15.724135
160,139,2023-11-01 12:33:15.814339
160,139,2023-11-01 12:33:15.884474
160,139,2023-11-01 12:33:15.965633
160,139,2023-11-01 12:33:16.055397
160,139,2023-11-01 12:33:16.145564
160,139,2023-11-01 12:33:16.236116
160,139,2023-11-01 12:33:16.326336
160,139,2023-11-01 12:33:16.416575
159,139,2023-11-01 12:33:16.496537
160,139,2023-11-01 12:33:16.577637
160,139,2023-11-01 12:33:16.667618
160,139,2023-11-01 12:33:16.757760
160,139,2023-11-01 12:33:16.837895
160,139,2023-11-01 12:33:16.928385
160,139,2023-11-01 12:33:17.008646
160,140,2023-11-01 12:33:17.089355
160,139,2023-11-01 12:33:17.169492
160,139,2023-11-01 12:33:17.249756
160,139,2023-11-01 12:33:17.333147
160,139,2023-11-01 12:33:17.410118
160,139,2023-11-01 12:33:17.490653
159,139,2023-11-01 12:33:17.590911
159,139,2023-11-01 12:33:17.680903
160,139,2023-11-01 12:33:18.962240
160,139,2023-11-01 12:33:19.042113
160,139,2023-11-01 12:33:19.131839
160,139,2023-11-01 12:33:19.221928
160,139,2023-11-01 12:33:19.312491
160,139,2023-11-01 12:33:19.402759
160,139,2023-11-01 12:33:19.492933
160,139,2023-11-01 12:33:19.583099
160,139,2023-11-01 12:33:19.673724
160,139,2023-11-01 12:33:19.763932
160,139,2023-11-01 12:33:19.854491
160,139,2023-11-01 12:33:19.954318
160,139,2023-11-01 12:33:20.044872
160,139,2023-11-01 12:33:20.135188
160,139,2023-11-01 12:33:20.225336
160,139,2023-11-01 12:33:20.315880
160,139,2023-11-01 12:33:20.406153
160,139,2023-11-01 12:33:20.496375
160,139,2023-11-01 12:33:20.586518
160,139,2023-11-01 12:33:20.677850
160,139,2023-11-01 12:33:20.767321
160,139,2023-11-01 12:33:20.857545
160,139,2023-11-01 12:33:20.947673
160,139,2023-11-01 12:33:21.038256
160,139,2023-11-01 12:33:21.148562
160,139,2023-11-01 12:33:21.238727
160,139,2023-11-01 12:33:21.339267
160,139,2023-11-01 12:33:21.459529
160,139,2023-11-01 12:33:21.559848
160,139,2023-11-01 12:33:21.673637
160,139,2023-11-01 12:33:21.770511
160,139,2023-11-01 12:33:21.870742
160,139,2023-11-01 12:33:21.980941
160,139,2023-11-01 12:33:22.091095
160,139,2023-11-01 12:33:22.191638
160,139,2023-11-01 12:33:22.291969
160,138,2023-11-01 12:33:22.402431
160,138,2023-11-01 12:33:22.502733
160,139,2023-11-01 12:33:22.602973
159,139,2023-11-01 12:33:22.714086
159,139,2023-11-01 12:33:22.813304
160,139,2023-11-01 12:33:22.913867
160,139,2023-11-01 12:33:23.024106
160,139,2023-11-01 12:33:23.124334
159,139,2023-11-01 12:33:23.235323
159,139,2023-11-01 12:33:23.346177
160,139,2023-11-01 12:33:23.446177
160,139,2023-11-01 12:33:23.546483
160,139,2023-11-01 12:33:23.656376
160,139,2023-11-01 12:33:23.757167
160,138,2023-11-01 12:33:23.866603
160,139,2023-11-01 12:33:23.976731
160,138,2023-11-01 12:33:24.131680
160,138,2023-11-01 12:33:24.191778
160,138,2023-11-01 12:33:24.262048
159,138,2023-11-01 12:33:24.332515
160,138,2023-11-01 12:33:24.392742
160,138,2023-11-01 12:33:24.452977
160,138,2023-11-01 12:33:24.513135
160,138,2023-11-01 12:33:24.574403
160,139,2023-11-01 12:33:24.633982
160,138,2023-11-01 12:33:24.697873
160,138,2023-11-01 12:33:24.764306
160,138,2023-11-01 12:33:24.824861
160,138,2023-11-01 12:33:24.885196
160,138,2023-11-01 12:33:24.955405
160,138,2023-11-01 12:33:25.015909
160,138,2023-11-01 12:33:25.086813
160,138,2023-11-01 12:33:25.166383
160,138,2023-11-01 12:33:25.243412
159,138,2023-11-01 12:33:25.317035
159,138,2023-11-01 12:33:25.387365
159,138,2023-11-01 12:33:25.457545
160,138,2023-11-01 12:33:25.527694
159,139,2023-11-01 12:33:25.598891
160,139,2023-11-01 12:33:25.678726
160,138,2023-11-01 12:33:25.748762
160,138,2023-11-01 12:33:25.829336
160,138,2023-11-01 12:33:25.909449
159,138,2023-11-01 12:33:25.989792
160,139,2023-11-01 12:33:26.059935
159,138,2023-11-01 12:33:26.130467
160,138,2023-11-01 12:33:26.200736
159,138,2023-11-01 12:33:26.280968
160,138,2023-11-01 12:33:26.361109
159,138,2023-11-01 12:33:26.431635
160,138,2023-11-01 12:33:26.501975
159,138,2023-11-01 12:33:26.572165
159,138,2023-11-01 12:33:26.642770
158,138,2023-11-01 12:33:26.713020
158,138,2023-11-01 12:33:26.783163
158,137,2023-11-01 12:33:26.863361
158,137,2023-11-01 12:33:26.953936
160,138,2023-11-01 12:33:27.034532
160,138,2023-11-01 12:33:27.124719
160,138,2023-11-01 12:33:27.204531
160,138,2023-11-01 12:33:27.285095
159,138,2023-11-01 12:33:27.375395
159,138,2023-11-01 12:33:27.465550
159,138,2023-11-01 12:33:27.555925
159,138,2023-11-01 12:33:27.647294
158,137,2023-11-01 12:33:27.726648
159,138,2023-11-01 12:33:27.833040
159,138,2023-11-01 12:33:27.907298
160,138,2023-11-01 12:33:27.987530
160,138,2023-11-01 12:33:28.067561
159,138,2023-11-01 12:33:28.158840
159,138,2023-11-01 12:33:28.238524
159,138,2023-11-01 12:33:28.318814
158,138,2023-11-01 12:33:28.398981
158,137,2023-11-01 12:33:28.479513
158,137,2023-11-01 12:33:28.579578
159,138,2023-11-01 12:33:28.676640
159,138,2023-11-01 12:33:29.985500
159,138,2023-11-01 12:33:30.070713
159,138,2023-11-01 12:33:30.170866
159,138,2023-11-01 12:33:30.250860
159,137,2023-11-01 12:33:30.330854
159,137,2023-11-01 12:33:30.421708
159,138,2023-11-01 12:33:30.512627
159,138,2023-11-01 12:33:30.601907
159,138,2023-11-01 12:33:30.692559
159,137,2023-11-01 12:33:30.782781
159,138,2023-11-01 12:33:30.872942
159,137,2023-11-01 12:33:30.953091
159,138,2023-11-01 12:33:31.033659
159,137,2023-11-01 12:33:31.124750
159,138,2023-11-01 12:33:31.214112
159,138,2023-11-01 12:33:31.304692
159,138,2023-11-01 12:33:31.394989
159,137,2023-11-01 12:33:31.486445
159,138,2023-11-01 12:33:31.575356
159,137,2023-11-01 12:33:31.665947
158,137,2023-11-01 12:33:31.766246
158,137,2023-11-01 12:33:31.856474
158,137,2023-11-01 12:33:31.956547
158,137,2023-11-01 12:33:32.057095
158,137,2023-11-01 12:33:32.148296
159,137,2023-11-01 12:33:32.248080
159,137,2023-11-01 12:33:32.348438
159,138,2023-11-01 12:33:32.451470
159,137,2023-11-01 12:33:32.559416
159,138,2023-11-01 12:33:32.659635
158,137,2023-11-01 12:33:32.759953
158,137,2023-11-01 12:33:32.870318
